subject_id	predicate_id	object_id	subject_label	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0001451	MONDO:equivalentTo	ICD10WHO:H35.4	peripheral retinal degeneration	Peripheral retinal degeneration	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	peripheral retinal degeneration
MONDO:0001461	MONDO:equivalentTo	ICD10WHO:B35.4	tinea corporis	Tinea corporis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea corporis
MONDO:0001479	MONDO:equivalentTo	ICD10WHO:A36.3	cutaneous diphtheria	Cutaneous diphtheria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cutaneous diphtheria
MONDO:0001484	MONDO:equivalentTo	ICD10WHO:F20.0	paranoid schizophrenia	Paranoid schizophrenia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paranoid schizophrenia
MONDO:0001492	MONDO:equivalentTo	ICD10WHO:I27.1	kyphoscoliotic heart disease	Kyphoscoliotic heart disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	kyphoscoliotic heart disorder
MONDO:0001505	MONDO:equivalentTo	ICD10WHO:K70.1	alcoholic hepatitis	Alcoholic hepatitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	alcoholic hepatitis
MONDO:0001506	MONDO:equivalentTo	ICD10WHO:N41.3	prostatocystitis	Prostatocystitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	prostatocystitis
MONDO:0001508	MONDO:equivalentTo	ICD10WHO:H69.0	patulous eustachian tube	Patulous Eustachian tube	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	patulous eustachian tube
MONDO:0001515	MONDO:equivalentTo	ICD10WHO:H18.4	corneal degeneration	Corneal degeneration	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	corneal degeneration
MONDO:0001540	MONDO:equivalentTo	ICD10WHO:J67.1	bagassosis	Bagassosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bagassosis
MONDO:0001543	MONDO:equivalentTo	ICD10WHO:G57.0	lesion of sciatic nerve	Lesion of sciatic nerve	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lesion of sciatic nerve
MONDO:0001551	MONDO:equivalentTo	ICD10WHO:N76.6	ulceration of vulva	Ulceration of vulva	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ulceration of vulva
MONDO:0001557	MONDO:equivalentTo	ICD10WHO:M70.2	olecranon bursitis	Olecranon bursitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	olecranon bursitis
MONDO:0001583	MONDO:equivalentTo	ICD10WHO:G63.2	diabetic polyneuropathy	Diabetic polyneuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diabetic polyneuropathy
MONDO:0001600	MONDO:equivalentTo	ICD10WHO:K11.6	mucocele of salivary gland	Mucocele of salivary gland	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mucocele of salivary gland
MONDO:0001601	MONDO:equivalentTo	ICD10WHO:B53.0	Plasmodium ovale malaria	Plasmodium ovale malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	plasmodium ovale malaria
MONDO:0001604	MONDO:equivalentTo	ICD10WHO:H02.2	lagophthalmos	Lagophthalmos	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lagophthalmos
MONDO:0001616	MONDO:equivalentTo	ICD10WHO:B48.0	lobomycosis	Lobomycosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lobomycosis
MONDO:0001617	MONDO:equivalentTo	ICD10WHO:G45.4	transient global amnesia	Transient global amnesia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient global amnesia
MONDO:0001618	MONDO:equivalentTo	ICD10WHO:N48.1	balanoposthitis	Balanoposthitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	balanoposthitis
MONDO:0001620	MONDO:equivalentTo	ICD10WHO:A68.0	louse-borne relapsing fever	Louse-borne relapsing fever	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	louse-borne relapsing fever
MONDO:0001621	MONDO:equivalentTo	ICD10WHO:A68.1	tick-borne relapsing fever	Tick-borne relapsing fever	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tick-borne relapsing fever
MONDO:0001624	MONDO:equivalentTo	ICD10WHO:J01.3	acute sphenoidal sinusitis	Acute sphenoidal sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute sphenoidal sinusitis
MONDO:0001625	MONDO:equivalentTo	ICD10WHO:N83.1	corpus luteum cyst	Corpus luteum cyst	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	corpus luteum cyst
MONDO:0001628	MONDO:equivalentTo	ICD10WHO:B35.1	tinea unguium	Tinea unguium	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea unguium
MONDO:0001633	MONDO:equivalentTo	ICD10WHO:H34.1	central retinal artery occlusion	Central retinal artery occlusion	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central retinal artery occlusion
MONDO:0001641	MONDO:equivalentTo	ICD10WHO:O14.1	severe pre-eclampsia	Severe pre-eclampsia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	severe pre-eclampsia
MONDO:0001650	MONDO:equivalentTo	ICD10WHO:N30.0	acute cystitis	Acute cystitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute cystitis
MONDO:0001687	MONDO:equivalentTo	ICD10WHO:H28.0	diabetic cataract	Diabetic cataract	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diabetic cataract
MONDO:0001689	MONDO:equivalentTo	ICD10WHO:K14.3	hypertrophy of tongue papillae	Hypertrophy of tongue papillae	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypertrophy of tongue papillae
MONDO:0001699	MONDO:equivalentTo	ICD10WHO:B35.2	tinea manuum	Tinea manuum	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea manuum
MONDO:0001701	MONDO:equivalentTo	ICD10WHO:A22.2	gastrointestinal anthrax	Gastrointestinal anthrax	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastrointestinal anthrax
MONDO:0001710	MONDO:equivalentTo	ICD10WHO:K83.2	perforation of bile duct	Perforation of bile duct	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	perforation of bile duct
MONDO:0001718	MONDO:equivalentTo	ICD10WHO:H15.0	scleritis	Scleritis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	scleritis
MONDO:0001719	MONDO:equivalentTo	ICD10WHO:M73.0	gonococcal bursitis	Gonococcal bursitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gonococcal bursitis
MONDO:0001732	MONDO:equivalentTo	ICD10WHO:N30.3	trigonitis	Trigonitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	trigonitis
MONDO:0001734	MONDO:equivalentTo	ICD10WHO:Q85.1	tuberous sclerosis	Tuberous sclerosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tuberous sclerosis
MONDO:0001736	MONDO:equivalentTo	ICD10WHO:P39.0	neonatal infective mastitis	Neonatal infective mastitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neonatal infective mastitis
MONDO:0001737	MONDO:equivalentTo	ICD10WHO:A33	tetanus neonatorum	Tetanus neonatorum	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tetanus neonatorum
MONDO:0001753	MONDO:equivalentTo	ICD10WHO:N97.2	female infertility of uterine origin	Female infertility of uterine origin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	female infertility of uterine origin
MONDO:0001754	MONDO:equivalentTo	ICD10WHO:O15	eclampsia	Eclampsia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	eclampsia
MONDO:0001772	MONDO:equivalentTo	ICD10WHO:K62.6	ulcer of anus and rectum	Ulcer of anus and rectum	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ulcer of anus and rectum
MONDO:0001780	MONDO:equivalentTo	ICD10WHO:F52.4	premature ejaculation	Premature ejaculation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	premature ejaculation
MONDO:0001797	MONDO:equivalentTo	ICD10WHO:A57	chancroid	Chancroid	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chancroid
MONDO:0001798	MONDO:equivalentTo	ICD10WHO:M35.7	hypermobility syndrome	Hypermobility syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypermobility syndrome
MONDO:0001823	MONDO:equivalentTo	ICD10WHO:I49.5	sick sinus syndrome	Sick sinus syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sick sinus syndrome
MONDO:0001827	MONDO:equivalentTo	ICD10WHO:B36.2	white piedra	White piedra	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	white piedra
MONDO:0001830	MONDO:equivalentTo	ICD10WHO:F45.0	somatization disorder	Somatization disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	somatization disorder
MONDO:0001859	MONDO:equivalentTo	ICD10WHO:M89.0	algoneurodystrophy	Algoneurodystrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	algoneurodystrophy
MONDO:0001868	MONDO:equivalentTo	ICD10WHO:H40.2	primary angle-closure glaucoma	Primary angle-closure glaucoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary angle-closure glaucoma
MONDO:0001873	MONDO:equivalentTo	ICD10WHO:G51.1	geniculate ganglionitis	Geniculate ganglionitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	geniculate ganglionitis
MONDO:0001880	MONDO:equivalentTo	ICD10WHO:K14.2	median rhomboid glossitis	Median rhomboid glossitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	median rhomboid glossitis
MONDO:0001881	MONDO:equivalentTo	ICD10WHO:A48.3	toxic shock syndrome	Toxic shock syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	toxic shock syndrome
MONDO:0001889	MONDO:equivalentTo	ICD10WHO:E28	ovarian dysfunction	Ovarian dysfunction	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ovarian dysfunction
MONDO:0001896	MONDO:equivalentTo	ICD10WHO:G91.1	obstructive hydrocephalus	Obstructive hydrocephalus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	obstructive hydrocephalus
MONDO:0001903	MONDO:equivalentTo	ICD10WHO:M65.2	calcific tendinitis	Calcific tendinitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	calcific tendinitis
MONDO:0001912	MONDO:equivalentTo	ICD10WHO:J01.1	acute frontal sinusitis	Acute frontal sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute frontal sinusitis
MONDO:0001927	MONDO:equivalentTo	ICD10WHO:I37.1	pulmonary valve insufficiency	Pulmonary valve insufficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulmonary valve insufficiency
MONDO:0001942	MONDO:equivalentTo	ICD10WHO:F41.1	generalized anxiety disorder	Generalized anxiety disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	generalized anxiety disorder
MONDO:0001943	MONDO:equivalentTo	ICD10WHO:B52	Plasmodium malariae malaria	Plasmodium malariae malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	plasmodium malariae malaria
MONDO:0001949	MONDO:equivalentTo	ICD10WHO:E06.0	acute thyroiditis	Acute thyroiditis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute thyroiditis
MONDO:0001954	MONDO:equivalentTo	ICD10WHO:I82.1	thrombophlebitis migrans	Thrombophlebitis migrans	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thrombophlebitis migrans
MONDO:0001964	MONDO:equivalentTo	ICD10WHO:H66.1	chronic tubotympanic suppurative otitis media	Chronic tubotympanic suppurative otitis media	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic tubotympanic suppurative otitis media
MONDO:0001999	MONDO:equivalentTo	ICD10WHO:I27.0	primary pulmonary hypertension	Primary pulmonary hypertension	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary pulmonary hypertension
MONDO:0002008	MONDO:equivalentTo	ICD10WHO:H83.0	labyrinthitis	Labyrinthitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	labyrinthitis
MONDO:0002026	MONDO:equivalentTo	ICD10WHO:B37	candidiasis	Candidiasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	candidiasis
MONDO:0002045	MONDO:equivalentTo	ICD10WHO:G91.0	communicating hydrocephalus	Communicating hydrocephalus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	communicating hydrocephalus
MONDO:0002070	MONDO:equivalentTo	ICD10WHO:Q21.0	ventricular septal defect	Ventricular septal defect	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ventricular septal defect
MONDO:0002075	MONDO:equivalentTo	ICD10WHO:J93.0	spontaneous tension pneumothorax	Spontaneous tension pneumothorax	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spontaneous tension pneumothorax
MONDO:0002076	MONDO:equivalentTo	ICD10WHO:J93	pneumothorax	Pneumothorax	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pneumothorax
MONDO:0002127	MONDO:equivalentTo	ICD10WHO:N35	urethral stricture	Urethral stricture	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	urethral stricture
MONDO:0002128	MONDO:equivalentTo	ICD10WHO:G58.7	mononeuritis multiplex	Mononeuritis multiplex	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mononeuritis multiplex
MONDO:0002133	MONDO:equivalentTo	ICD10WHO:I09.2	chronic rheumatic pericarditis	Chronic rheumatic pericarditis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic rheumatic pericarditis
MONDO:0002137	MONDO:equivalentTo	ICD10WHO:H01.1	noninfectious dermatoses of eyelid	Noninfectious dermatoses of eyelid	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	noninfectious dermatoses of eyelid
MONDO:0002153	MONDO:equivalentTo	ICD10WHO:L65.0	telogen effluvium	Telogen effluvium	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telogen effluvium
MONDO:0002154	MONDO:equivalentTo	ICD10WHO:A59	trichomoniasis	Trichomoniasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	trichomoniasis
MONDO:0002155	MONDO:equivalentTo	ICD10WHO:K81	cholecystitis	Cholecystitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cholecystitis
MONDO:0002175	MONDO:equivalentTo	ICD10WHO:H35.3	degeneration of macula and posterior pole	Degeneration of macula and posterior pole	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	degeneration of macula and posterior pole
MONDO:0002186	MONDO:equivalentTo	ICD10WHO:J01.0	acute maxillary sinusitis	Acute maxillary sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute maxillary sinusitis
MONDO:0002196	MONDO:equivalentTo	ICD10WHO:P78.0	perinatal intestinal perforation	Perinatal intestinal perforation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	perinatal intestinal perforation
MONDO:0002253	MONDO:equivalentTo	ICD10WHO:M47	spondylosis	Spondylosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spondylosis
MONDO:0002307	MONDO:equivalentTo	ICD10WHO:H10.5	blepharoconjunctivitis	Blepharoconjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	blepharoconjunctivitis
MONDO:0002314	MONDO:equivalentTo	ICD10WHO:H10.4	chronic conjunctivitis	Chronic conjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic conjunctivitis
MONDO:0002342	MONDO:equivalentTo	ICD10WHO:M94.2	chondromalacia	Chondromalacia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chondromalacia
MONDO:0002419	MONDO:equivalentTo	ICD10WHO:F95.0	transient tic disorder	Transient tic disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient tic disorder
MONDO:0002473	MONDO:equivalentTo	ICD10WHO:Q61	cystic kidney disease	Cystic kidney disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cystic kidney disorder
MONDO:0002594	MONDO:equivalentTo	ICD10WHO:B04	monkeypox	Monkeypox	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	monkeypox
MONDO:0002613	MONDO:equivalentTo	ICD10WHO:F60.4	histrionic personality disorder	Histrionic personality disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	histrionic personality disorder
MONDO:0002660	MONDO:equivalentTo	ICD10WHO:H02.3	blepharochalasis	Blepharochalasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	blepharochalasis
MONDO:0002679	MONDO:equivalentTo	ICD10WHO:I63	cerebral infarction	Cerebral infarction	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cerebral infarction
MONDO:0002754	MONDO:equivalentTo	ICD10WHO:C90.2	extramedullary plasmacytoma	Extramedullary plasmacytoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	extramedullary plasmacytoma
MONDO:0002815	MONDO:equivalentTo	ICD10WHO:I40	acute myocarditis	Acute myocarditis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myocarditis
MONDO:0002885	MONDO:equivalentTo	ICD10WHO:L08.1	erythrasma	Erythrasma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	erythrasma
MONDO:0002922	MONDO:equivalentTo	ICD10WHO:L08.0	pyoderma	Pyoderma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pyoderma
MONDO:0002959	MONDO:equivalentTo	ICD10WHO:M54.1	radiculopathy	Radiculopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	radiculopathy
MONDO:0003009	MONDO:equivalentTo	ICD10WHO:E26	hyperaldosteronism	Hyperaldosteronism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperaldosteronism
MONDO:0003040	MONDO:equivalentTo	ICD10WHO:R41.2	retrograde amnesia	Retrograde amnesia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retrograde amnesia
MONDO:0003085	MONDO:equivalentTo	ICD10WHO:H16	keratitis	Keratitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratitis
MONDO:0003231	MONDO:equivalentTo	ICD10WHO:A80.4	acute nonparalytic poliomyelitis	Acute nonparalytic poliomyelitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute nonparalytic poliomyelitis
MONDO:0003233	MONDO:equivalentTo	ICD10WHO:G25.0	essential tremor	Essential tremor	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	essential tremor
MONDO:0003398	MONDO:equivalentTo	ICD10WHO:R41.1	anterograde amnesia	Anterograde amnesia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anterograde amnesia
MONDO:0003417	MONDO:equivalentTo	ICD10WHO:H51.2	internuclear ophthalmoplegia	Internuclear ophthalmoplegia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	internuclear ophthalmoplegia
MONDO:0003608	MONDO:equivalentTo	ICD10WHO:H47.2	optic atrophy	Optic atrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	optic atrophy
MONDO:0003709	MONDO:equivalentTo	ICD10WHO:F40.0	agoraphobia	Agoraphobia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	agoraphobia
MONDO:0003799	MONDO:equivalentTo	ICD10WHO:H10	conjunctivitis	Conjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	conjunctivitis
MONDO:0004126	MONDO:equivalentTo	ICD10WHO:E06	thyroiditis	Thyroiditis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroiditis
MONDO:0004215	MONDO:equivalentTo	ICD10WHO:A22.0	cutaneous anthrax	Cutaneous anthrax	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cutaneous anthrax
MONDO:0004223	MONDO:equivalentTo	ICD10WHO:H74.4	polyp of middle ear	Polyp of middle ear	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyp of middle ear
MONDO:0004514	MONDO:equivalentTo	ICD10WHO:J31.0	chronic rhinitis	Chronic rhinitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic rhinitis
MONDO:0004525	MONDO:equivalentTo	ICD10WHO:B86	scabies	Scabies	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	scabies
MONDO:0004568	MONDO:equivalentTo	ICD10WHO:K56.0	paralytic ileus	Paralytic ileus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paralytic ileus
MONDO:0004577	MONDO:equivalentTo	ICD10WHO:H16.0	corneal ulcer	Corneal ulcer	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	corneal ulcer
MONDO:0004582	MONDO:equivalentTo	ICD10WHO:I09.0	rheumatic myocarditis	Rheumatic myocarditis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rheumatic myocarditis
MONDO:0004585	MONDO:equivalentTo	ICD10WHO:O40	polyhydramnios	Polyhydramnios	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyhydramnios
MONDO:0004586	MONDO:equivalentTo	ICD10WHO:J99.0	rheumatoid lung disease	Rheumatoid lung disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rheumatoid lung disorder
MONDO:0004586	MONDO:equivalentTo	ICD10WHO:M05.1	rheumatoid lung disease	Rheumatoid lung disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rheumatoid lung disorder
MONDO:0004588	MONDO:equivalentTo	ICD10WHO:H53.6	night blindness	Night blindness	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	night blindness
MONDO:0004592	MONDO:equivalentTo	ICD10WHO:L01	impetigo	Impetigo	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	impetigo
MONDO:0004619	MONDO:equivalentTo	ICD10WHO:B05	measles	Measles	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	measles
MONDO:0004627	MONDO:equivalentTo	ICD10WHO:K29.8	duodenitis	Duodenitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	duodenitis
MONDO:0004640	MONDO:equivalentTo	ICD10WHO:K29.2	alcoholic gastritis	Alcoholic gastritis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	alcoholic gastritis
MONDO:0004648	MONDO:equivalentTo	ICD10WHO:F01	vascular dementia	Vascular dementia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vascular dementia
MONDO:0004651	MONDO:equivalentTo	ICD10WHO:B03	smallpox	Smallpox	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	smallpox
MONDO:0004665	MONDO:equivalentTo	ICD10WHO:C81.1	nodular sclerosis classical Hodgkin lymphoma	Nodular sclerosis classical Hodgkin lymphoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nodular sclerosis classical hodgkin lymphoma
MONDO:0004668	MONDO:equivalentTo	ICD10WHO:B66.3	fascioliasis	Fascioliasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fascioliasis
MONDO:0004670	MONDO:equivalentTo	ICD10WHO:L93	lupus erythematosus	Lupus erythematosus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lupus erythematosus
MONDO:0004672	MONDO:equivalentTo	ICD10WHO:B66.5	fasciolopsiasis	Fasciolopsiasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fasciolopsiasis
MONDO:0004677	MONDO:equivalentTo	ICD10WHO:B36.1	tinea nigra	Tinea nigra	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea nigra
MONDO:0004678	MONDO:equivalentTo	ICD10WHO:B35	dermatophytosis	Dermatophytosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dermatophytosis
MONDO:0004679	MONDO:equivalentTo	ICD10WHO:N89.4	leukoplakia of vagina	Leukoplakia of vagina	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	leukoplakia of vagina
MONDO:0004717	MONDO:equivalentTo	ICD10WHO:K76.4	peliosis hepatis	Peliosis hepatis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	peliosis hepatis
MONDO:0004745	MONDO:equivalentTo	ICD10WHO:N48.3	priapism	Priapism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	priapism
MONDO:0004747	MONDO:equivalentTo	ICD10WHO:Q36	cleft lip	Cleft lip	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft lip
MONDO:0004753	MONDO:equivalentTo	ICD10WHO:H50.6	mechanical strabismus	Mechanical strabismus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mechanical strabismus
MONDO:0004754	MONDO:equivalentTo	ICD10WHO:K62.3	rectal prolapse	Rectal prolapse	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rectal prolapse
